,0,1
0,-0.32834542475,-0.06610338166874796
1,-0.0954316587916667,-0.03786196073705269
2,0.0552925698333333,-0.012083979923622649
3,-0.0742074718333333,0.0008895095316251642
4,0.0412761916666667,-0.03894752787716439
5,0.0133620080416667,-0.054865609298876766
6,-0.043431053125,-0.059550617448461074
7,-0.0204506934583333,-0.012750983189389907
8,0.0368208940833333,-0.01929145702966041
9,0.0375679255,-0.0491858554667725
10,0.0165074852916667,-0.006865226880043873
11,-0.0806409641666667,-0.04882671826772121
12,0.0524433128333333,-0.02157232277348487
13,0.0578949613333333,0.01843563335756658
14,-0.0322072241666666,-0.034724488297095304
15,0.0402342439166667,-0.03837970608249917
16,-0.0522115985833333,-0.005701079844394882
17,-0.0660842638333334,-0.04303408794937779
18,0.050597851875,0.030590608757518935
19,-0.068551733375,-0.01789153823864131
20,-0.073469377875,-0.05062676871615397
21,-0.126632726916667,-0.0934965887422152
22,-0.105747243583333,-0.04619152197646623
23,-0.069484806875,-0.07757919450955729
24,-0.145655605666667,-0.0884947837472871
25,-0.0309594655833333,-0.10658102741751052
26,0.0088643080833333,-0.02796000967170889
27,0.028926421875,-0.07518212543329922
28,-0.0738038353333333,-0.035425103607921435
29,0.0789358195416667,0.029054183609134407
30,0.0149151584166667,-0.06012576610902709
31,-0.0314516955416667,-0.10047032746999907
32,-0.0483970665,-0.03997504097042183
33,-0.0663663294166667,-0.019093355058652964
34,-0.0615246757916667,0.01539766620507279
35,0.021110286,-0.026400527674905482
36,0.00897766325,0.017410361055250845
